email_custom_domain,same_email_domain_count,projects_count,strings_count,members_count,has_private_project,same_login_and_project_name,days_after_last_login,country,purchase
0,510,66,63,316,0,mZLDtOblWs,18,Germany,1
0,192,5,54,87,0,pKnwGtIUvE,58,USA,1
0,799,83,100,435,1,DomNVuJhxQ,94,Germany,0
1,570,83,62,710,1,sEjODMAHqG,67,Japan,1
1,502,66,38,199,0,BvHRuzyZeL,33,France,1
1,94,14,54,837,1,YwEPCWkfvo,76,USA,1
0,522,13,19,962,0,JvHGkxVles,64,USA,0
1,171,82,47,727,1,IfUzNPHpuO,89,Germany,1
0,113,6,79,762,1,RrZcxXmyGk,76,China,0
0,483,5,35,919,0,nBcJTDqCbt,2,Japan,0
1,221,6,30,655,0,vUdoZWtQnu,25,Spain,1
1,876,72,3,699,0,nkSNvZeYBb,35,China,0
1,994,71,90,886,1,QJciwtqgoC,56,"Saudi Arabia",1
0,941,61,94,941,0,xGHmcnCYDZ,50,France,1
1,249,67,35,159,1,TejuiPZctD,47,China,1
0,768,1,11,510,0,izsNWgbVoI,72,Italy,0
0,280,15,68,7,1,BDVMxJWZwh,27,France,0
0,310,21,86,291,0,RUfzYibWCX,67,France,1
0,526,53,82,167,0,wkxDqAzUGf,82,Spain,0
1,41,29,87,506,0,rLpCGfcsga,26,Spain,0
0,377,99,57,267,0,QIUHPZoYXV,4,Japan,1
1,918,84,54,186,0,TzVZqiLjYN,56,Italy,0
1,214,12,93,355,0,ZcOgdoFiHE,98,Italy,0
1,996,78,21,978,1,dnAsQvZwDL,99,Ukraine,0
0,120,15,27,619,1,LBOISTmons,11,China,0
0,942,90,64,122,0,dvbelYLNpR,52,Japan,0
0,175,64,2,733,0,lPOikjpnhQ,75,USA,0
0,329,70,82,142,1,SILKgdhFOe,79,"Saudi Arabia",1
0,934,33,11,556,1,FZaydgPEVH,98,Ukraine,0
0,537,7,71,890,0,PyBktYDZcV,72,Spain,0
1,337,9,18,655,1,ObeltXmTZA,28,Germany,1
0,706,61,81,325,1,iQOeDofPTF,8,USA,1
0,711,12,20,132,1,BphMNTauEO,83,Japan,0
1,679,88,48,733,1,XPpFrdSjaG,69,Ukraine,0
0,638,73,63,106,1,cTOgqKyXMs,57,Japan,0
0,235,96,51,92,1,lUQIdCOFRq,95,USA,1
1,259,21,2,874,0,nXEmlRTJNe,1,Germany,1
0,889,82,46,101,1,vnqLaDiEdj,47,China,0
1,17,82,52,561,0,xurmZQwCyI,35,USA,1
0,351,60,100,439,0,vNtSrcUCBq,79,Japan,0
1,1000,42,75,789,0,ZpsjRBhzWT,1,"Saudi Arabia",0
1,203,73,90,936,0,wdISqxDmjz,91,"Saudi Arabia",1
0,457,96,69,207,1,mzZJCuYUSF,63,USA,0
1,247,41,42,210,1,MPBXWznfdk,8,France,0
1,753,51,44,762,1,oTBpFzNdKv,40,Ukraine,1
1,426,99,23,655,1,PudeLHYAZT,6,Ukraine,0
0,427,65,40,94,1,jWmSrObwCY,52,France,1
1,815,44,74,232,1,QsBxybaMvt,9,Spain,0
1,711,36,59,465,1,HitIajgDKA,99,"Saudi Arabia",1
0,466,50,94,368,0,GNSPBjwWir,5,Ukraine,1
1,63,74,9,152,0,JrqLbpKagc,53,USA,1
0,710,22,90,659,0,UgCXvysIzo,5,Ukraine,1
0,814,69,19,362,1,OAHFQwSZhD,77,Germany,0
0,964,55,71,787,0,wBkRMPhcmQ,19,China,1
0,666,85,12,346,1,MNldEQDVZU,65,Spain,0
1,874,86,67,781,0,uQaSAwVtcJ,77,Italy,0
1,947,56,27,492,0,eTfGtlKbUi,2,Japan,0
1,269,37,63,313,0,CAlhVyZLux,50,Germany,0
1,641,28,39,825,1,UZnjrkvzmC,88,"Saudi Arabia",1
1,996,1,39,627,0,CknbZjUygt,61,Germany,0
1,215,79,35,226,1,nMcQGHIPgf,35,Ukraine,0
1,478,36,15,691,0,AvHZfmFRiD,89,Japan,0
1,302,85,98,530,0,QSoVgrmCky,68,USA,1
0,683,99,27,456,0,WrwsAIGiPx,78,USA,1
1,776,26,90,232,1,XGnaSjYAcT,64,USA,0
1,411,67,73,2,1,kofdsPQZCx,100,Polland,0
1,884,15,32,816,0,BnaQrXRSHq,61,USA,1
1,80,53,96,969,0,jqSpGOFszP,68,Spain,1
1,53,65,64,685,1,GarHquYJso,95,USA,0
0,651,8,84,52,0,JHLEqVSlgK,86,Germany,0
0,816,12,81,955,0,TYuSlgmwXL,8,China,0
0,885,94,65,768,0,EovIOFVeRk,66,Germany,0
0,872,4,66,243,1,aGoCJWkRjU,100,USA,1
0,610,43,53,779,1,AkgaIerZKD,23,"Saudi Arabia",1
1,627,58,0,538,0,cVhjMkHFNv,79,Germany,1
0,514,45,6,539,0,fksDuZqwVp,38,"Saudi Arabia",1
0,390,62,73,395,0,DukMHVlsGZ,23,France,1
1,373,69,71,377,0,mKHsBTbgcv,57,USA,1
1,467,1,14,933,1,RVHyqGKgLx,3,Germany,1
0,630,63,50,334,0,aMJGAmVNOq,26,China,1
1,550,71,22,513,0,qkRPIieHBa,99,USA,1
0,521,58,56,712,0,GcevzoJCAV,14,Polland,0
1,310,58,99,133,0,GpMsXlgNna,39,France,1
1,460,18,61,5,0,joVegEulzO,68,China,1
0,973,27,72,190,1,fxlIGkquXN,17,Spain,0
0,382,54,21,244,1,TsuRjoWHFc,84,Germany,0
0,425,59,31,142,0,VwlYCJdpbM,81,China,1
0,35,27,79,865,1,TVamUnJgMv,96,Polland,1
0,429,100,82,570,0,lGuZSmWOVM,13,Italy,0
0,449,62,34,542,1,ZoQhjivtNT,4,France,1
0,836,94,17,687,0,vZcgxQwDlH,16,China,0
1,401,45,19,823,0,AfjCHpycew,77,USA,1
0,168,72,23,206,1,squSXFGanK,94,Italy,0
0,469,58,32,182,1,NMPyjExhTJ,88,"Saudi Arabia",1
0,417,40,74,847,0,CHzphxqBED,19,"Saudi Arabia",1
1,155,11,7,688,1,WIxHziYgDR,57,Ukraine,0
1,168,54,65,514,1,XUKDnhaVef,52,Polland,1
1,349,41,23,713,1,jIhSryDHmG,38,Germany,1
1,914,68,43,521,1,GoRwUFHlPm,99,"Saudi Arabia",1
0,635,82,22,107,0,GFQPrLbuCH,69,Polland,0
0,690,60,54,98,1,tAmaJVBTsf,42,USA,0
1,180,7,25,728,1,tFgZmkHOPA,96,USA,0
1,690,64,29,974,0,AYFhRDzKwp,38,Italy,1
1,169,43,11,56,0,vjPJyYhVcR,94,"Saudi Arabia",1
0,489,92,64,196,1,hPFfXDYasK,33,Polland,0
0,723,46,38,976,0,ofGlLjFQax,78,USA,1
0,781,33,50,62,0,zKPWJYUyTr,67,Japan,0
0,37,53,31,199,0,mqgpJlPIBj,21,Spain,0
0,565,8,50,258,1,tFqxTRelpy,88,China,1
0,201,100,49,842,0,FnJUQvzVmG,24,USA,1
1,960,11,39,795,0,kLXPQiCfAG,38,Polland,0
0,808,60,68,562,1,QCVkOzXAZj,78,USA,1
1,315,50,10,786,1,cILbAxosTh,6,Spain,0
0,373,68,60,140,1,PcuwRabVGT,31,France,0
1,38,63,51,826,1,QVnIxsbOrC,97,USA,1
0,200,20,86,994,0,GwdpEFaLWK,43,Germany,0
1,644,63,32,593,1,LuPjcMhQKx,36,Spain,0
1,605,28,42,914,1,plyQBwnLFa,14,USA,1
1,257,71,88,621,0,FDVYpXOWsn,89,China,0
1,311,71,12,121,0,HExQRgyVUu,82,USA,0
0,104,55,71,309,1,GJKUxWhHkN,8,USA,1
0,398,58,82,469,1,cZGMqOoTkN,39,USA,1
1,677,97,50,117,0,HYsOqWXrUQ,71,USA,1
1,819,24,96,150,1,ncLmUMDvEC,50,USA,0
1,665,90,88,793,1,TghrpcWRwU,82,Spain,0
0,952,49,13,108,0,JLOHQPFwTs,72,USA,1
1,504,37,42,122,0,ZjDpfhSUGR,48,China,1
1,420,100,74,100,0,DMQmFwrAsP,36,USA,1
0,243,89,12,980,1,aKDRBtbzWe,33,"Saudi Arabia",1
0,248,21,11,171,0,ZkfwMoPCjS,9,Polland,0
1,52,99,10,965,0,MsxmTvjprE,20,Japan,1
1,532,11,30,621,1,KHgswqvreF,16,Germany,1
0,285,85,75,236,0,BQFgZhkJDj,64,USA,1
1,999,93,86,737,1,jCRqXFLQAJ,58,USA,1
0,465,18,96,417,1,nlxSzTKPoC,8,Germany,1
0,475,46,26,853,0,QyJsoqUhlR,18,Spain,0
0,987,76,20,338,1,CGWoEQPkVs,4,Germany,1
0,241,33,98,931,0,lQYHDkbCrz,87,Spain,0
1,445,23,53,610,1,hQufkTVlID,23,USA,1
1,338,7,65,135,1,UpdFAjrOYt,67,China,0
0,751,58,33,959,1,AHbKipozyR,98,USA,0
0,817,69,20,2,0,nXLdbOIPWN,51,Ukraine,0
0,858,86,83,498,1,aBfybFTzYK,19,"Saudi Arabia",1
0,652,53,1,806,1,lWQSzcdPAE,9,Spain,1
0,185,6,4,348,1,gRcCTbtWZi,99,USA,1
1,655,4,32,413,1,UpsXIFrAWa,55,Italy,0
1,133,40,86,739,1,VWDvnckmFH,60,USA,1
0,341,52,88,743,0,WFEAXVYvMp,21,China,0
0,981,52,38,662,0,GCVXIhNqxg,25,USA,0
0,713,77,32,452,0,rDVHBplbfF,85,Japan,0
1,918,50,77,423,1,dlLhPXQmFH,39,Germany,1
1,419,79,75,922,1,NIMYBwhvzF,17,China,1
0,23,19,68,267,0,kpSoIiVAMZ,66,Spain,1
1,244,78,80,850,1,AtEviXWkxC,2,Germany,0
0,386,24,7,251,1,gFlvCawIkc,14,Japan,1
1,50,50,72,961,1,ApWVSqdRlg,90,USA,1
1,6,45,74,783,0,GgNzpXCtKh,11,Italy,1
0,12,53,69,57,0,FsGhPeqRxX,50,France,1
0,650,90,45,489,1,azseGhSXbi,31,Spain,1
0,450,17,4,496,0,waqICiVmnh,58,Japan,1
0,483,38,68,408,1,KRtFUyovhT,21,USA,1
0,488,100,81,382,0,IvFNZrWAbf,32,Spain,0
1,84,10,26,355,0,tTJZFBmCDQ,62,China,0
1,991,37,49,796,1,CFDTNHtqJB,76,Germany,1
0,249,19,16,366,1,CeBvPfJVON,79,USA,1
1,540,3,10,679,1,aERiYUZzlJ,76,Germany,1
0,579,77,38,462,1,PjdbelTGJf,35,France,0
1,318,87,56,333,1,viZImEWJFP,63,USA,1
1,971,89,56,334,1,sxvNWPAUBd,27,Spain,0
1,26,100,86,512,0,aZLCEwJXqA,70,"Saudi Arabia",1
0,846,8,33,351,1,LGtcDJKHrb,27,China,1
0,77,6,32,817,1,HyFrkjzfAv,35,China,0
0,200,50,12,47,0,TlLxOZHSKd,57,USA,0
0,414,91,83,638,0,wMQrLOyWCI,44,"Saudi Arabia",1
1,725,73,33,66,0,PJiLYuEykZ,96,USA,0
0,638,70,69,46,1,onNiIKfszu,84,China,0
0,423,99,98,22,0,wxCRGXHLBh,90,Japan,0
1,609,71,20,875,0,OvHdABRJnV,88,USA,0
1,4,13,43,85,0,VujboTkHCU,42,USA,1
1,519,38,68,197,0,wVmMXUJseo,99,Italy,1
1,542,24,22,354,0,zObhJwsLXv,10,Ukraine,1
0,650,55,13,911,0,gcLwCfvGil,60,"Saudi Arabia",1
0,424,34,66,692,0,pRUdsSjoWI,5,Japan,0
1,835,16,1,220,1,tNusqiJaxe,42,USA,1
1,157,88,50,995,1,mcGMAIjLxp,11,USA,1
1,926,88,93,422,0,oygeCMYXcH,24,USA,0
1,993,100,2,740,0,gxohiHCZSU,44,Japan,0
0,795,8,97,138,1,ZbjtnLIDHe,37,USA,0
1,435,96,28,284,0,nNXhgezUMW,58,Italy,0
1,768,22,37,758,0,WzDsbCHZTy,37,USA,1
0,426,76,0,645,0,yJYaRmIpig,85,USA,0
1,379,5,39,258,1,lcuAjaXfeY,18,USA,0
1,985,7,74,605,0,TermSnYsBv,65,China,0
1,286,84,23,950,1,mNXHIaUsuc,66,USA,0
0,677,4,28,699,1,lpXBGoOexH,0,USA,0
1,57,93,91,762,0,GAxcMeKRnr,16,China,1
0,785,40,40,305,0,sERKqUiHGQ,82,Germany,1
0,838,45,49,977,1,sZIzqJwHVK,99,China,0
0,965,34,16,148,1,fXpnbuoPOQ,97,Ukraine,1
1,334,53,84,775,1,TqvRyFgUKd,47,Spain,0
1,378,39,80,444,1,HZnEAljFiX,2,Japan,0
0,468,65,34,158,0,BgrxRDWQvy,22,China,0
1,738,78,58,596,1,xAPJMOtTsd,67,Japan,1
0,283,84,85,257,1,ezJFAjMadr,42,USA,1
0,589,54,99,774,1,vAUdrfQXcy,6,USA,0
0,633,73,24,724,0,TRMerEsUSK,93,USA,1
0,150,59,95,183,0,RKxrnYklEt,40,USA,1
0,676,21,24,196,0,HJtZBprkNG,17,China,1
0,724,76,19,135,0,ckQVjSZsbi,88,Japan,0
1,554,52,36,994,0,wpSKMEYVHN,59,China,1
1,743,50,53,805,1,ykTQbleHuK,5,Japan,1
1,725,51,96,346,0,NkcLVOjmZG,13,USA,1
0,481,64,68,245,0,nTNcOUHsFf,55,Italy,0
0,759,26,70,713,0,JAmxOMCqEj,66,USA,1
0,826,40,28,963,1,kvZHdhzSmU,72,"Saudi Arabia",1
0,60,61,2,930,1,gEkBfbyxDl,42,France,1
0,619,13,8,688,1,lbxaTnJPNd,32,USA,1
0,144,35,78,258,1,flFNYhoRGj,86,USA,1
1,517,22,18,68,1,yoJwgPqNOR,17,USA,1
1,692,4,40,779,0,oyJfZsUawg,99,Ukraine,1
0,756,76,59,45,0,jICFTeYwbZ,45,Japan,0
1,278,52,100,331,1,QGWZenEkqI,88,Spain,0
1,243,6,37,427,1,iYjZRcGStr,75,USA,1
0,842,15,0,33,1,HQaCJxvFhb,37,USA,0
0,411,86,67,794,0,ElRMconQFm,14,China,0
0,378,59,17,140,0,uYpvNDFZXx,75,Italy,1
0,708,77,50,397,1,cRExSigOvK,51,USA,1
1,21,10,83,95,0,nPbxWlpUQo,18,USA,0
1,129,94,4,145,1,DKuctMOvha,30,USA,1
0,481,91,79,930,1,CmqTzsPlrF,2,USA,0
1,105,52,4,954,1,KXvqWnaJwf,57,France,0
0,855,32,87,211,1,MxidnFKArg,46,Spain,0
1,781,64,49,235,0,uTtfVxynKH,32,USA,1
0,223,4,49,678,1,LoxZRTgbHS,40,USA,1
1,183,4,19,464,0,vVaIAHlxPm,64,"Saudi Arabia",1
1,589,54,20,851,1,PAyOYinUMN,62,Japan,0
0,137,79,9,434,1,njZgwzDxLe,6,Ukraine,0
1,0,59,46,270,0,GEzqLcTswC,37,Italy,0
0,148,81,31,380,1,RKGuMJmTeO,51,"Saudi Arabia",1
0,453,66,97,747,1,IcEoKzFCOi,43,USA,1
1,415,49,100,650,0,rDgsuvohzc,54,USA,1
0,313,86,28,133,0,dmMxyAOSkX,60,Polland,0
0,817,30,29,613,0,deWFKsyLgE,11,Italy,0
1,296,29,52,935,0,YEfqlQypms,61,China,1
1,499,25,50,782,0,cDhWzbFKPU,57,Ukraine,1
0,428,50,34,951,1,lPIiRmeTvW,25,Germany,1
1,653,1,95,964,1,KAqfjOFrIp,90,China,1
1,725,39,1,900,1,rFPlKIuVTn,69,"Saudi Arabia",1
0,750,86,52,527,1,emaRXFZEjJ,25,Japan,1
1,986,43,67,391,0,VAxJYbkWgl,38,China,1
1,166,50,86,755,0,uSQnsUcVbR,43,USA,1
0,881,12,41,650,0,IuAhXGoarJ,99,Germany,1
1,478,2,5,902,0,KBHsqgupSZ,10,China,1
1,912,15,44,64,1,vZcirWLyBs,11,USA,1
1,614,6,52,392,1,iKOXuARYfn,50,France,1
0,809,76,6,511,0,WnzyHwUkds,54,USA,1
0,132,44,54,410,1,PNispKJRyn,85,"Saudi Arabia",1
1,79,5,23,932,0,GQBzSoDnIV,84,China,0
0,253,14,21,484,1,yVuvjDrPpQ,30,Polland,0
0,707,43,69,259,1,XYWZUCaMgA,82,Germany,0
0,401,24,98,241,1,JtGzKIUFlY,21,Ukraine,0
0,187,4,77,422,1,EWszgvxmjI,43,Spain,1
0,797,49,20,37,0,hoxLZfbJen,12,Germany,0
0,481,20,45,560,1,nXGHgiywRs,59,Spain,0
0,247,73,5,478,1,vNHXYwMhdp,24,Germany,1
1,962,13,48,353,1,RSdwHCDQxT,30,USA,0
0,943,7,73,21,1,eDFgHcibVN,83,USA,0
1,803,57,60,522,1,AWnEoxCbek,85,Germany,1
0,8,29,100,186,0,stjReypNoA,78,"Saudi Arabia",1
0,303,26,2,606,1,VfnRJtmqPK,95,Italy,0
0,55,11,45,746,1,JkbHShBvzU,32,Spain,0
0,502,13,17,547,0,IiTMWOgfuL,25,China,0
1,313,14,72,434,1,cRTysGzqgk,13,USA,1
1,103,34,25,508,1,wsbkdZWVUx,99,USA,0
1,286,61,97,538,1,BNExdaHpCk,38,China,0
1,91,97,88,270,0,kwmhvRayMz,56,China,1
0,555,19,36,452,1,ZnXPmeErtQ,53,France,1
1,683,74,74,905,0,HNSesWmcpx,14,Italy,1
0,484,62,87,851,0,FPViLlmfRH,15,USA,1
0,223,12,83,175,1,NpIflwSOqs,90,USA,1
0,944,48,30,554,0,pIfuwdBZTl,28,USA,1
1,451,61,23,889,0,jYQCvfXDJS,4,"Saudi Arabia",1
0,737,36,29,60,0,jJTCAeZiUl,82,Spain,0
1,803,22,75,613,0,UZzxQjgqYc,55,Polland,0
1,435,17,83,14,1,TrZzGCBURn,0,Japan,0
1,84,60,35,24,0,gCINedhQqt,96,Germany,0
1,255,66,7,837,0,GVuAbCYfOg,67,Spain,0
0,6,83,74,959,0,ZrJIGoweAR,7,Japan,0
0,742,72,23,864,0,FSkvQoPdCZ,0,China,1
1,883,59,66,34,0,wFreXzKsbI,15,USA,1
0,239,50,49,189,0,FPxoNCbzfJ,64,China,1
1,312,71,1,436,0,fPREyTnIzk,17,France,1
1,593,75,55,996,1,XYvTIlqCdn,58,USA,1
0,411,93,61,439,1,ukZOvdDyaJ,54,"Saudi Arabia",0
0,70,67,19,279,0,HfTxmtsKiM,21,"Saudi Arabia",1
1,392,74,90,979,0,rPoksDzuny,21,"Saudi Arabia",0
0,626,91,35,572,1,znZWRSOIMs,95,USA,1
0,293,32,90,85,1,CqKWNEXRSc,27,China,1
0,701,55,100,758,0,WuLzFKYfUg,20,France,1
0,55,72,89,915,1,uLPvCcpKUj,2,Polland,0
1,235,28,46,95,0,eRomDYBtGa,40,France,1
0,282,51,54,87,0,iXDfckwSFI,86,USA,0
1,610,77,4,776,1,VljqOPadGH,69,Italy,0
0,366,48,3,676,0,OAuZScnkNE,40,Germany,0
1,817,6,57,573,0,pJklbqGNPc,75,Germany,1
1,848,79,30,810,0,TqcuRtiOVQ,23,USA,1
1,320,24,100,654,1,kPVFcKRBbX,85,USA,0
1,198,24,84,573,1,WtXhVvQfTH,17,Germany,1
0,167,64,97,872,0,WbSEeCqxmQ,1,Ukraine,0
0,810,27,96,766,1,EeFhrJUtSY,17,Japan,0
1,582,89,78,466,1,djlopDYuWN,39,USA,1
1,177,75,30,14,0,bmWpVUtXed,56,USA,1
0,836,24,22,599,1,CfEplojDLZ,100,USA,1
0,414,95,67,149,1,jBZSCJsfUE,53,USA,0
1,769,90,70,876,1,fEuznJWUkx,58,China,0
1,21,8,0,985,1,KLkRBdpuXq,81,Germany,0
1,354,58,87,678,1,tALEDBHxgV,25,USA,1
0,830,100,54,997,0,kgGXyOWQHj,5,USA,0
0,804,93,78,304,1,AzyLCHuwgI,94,China,0
1,671,28,92,311,0,tHvglkzNPW,61,Spain,0
1,180,54,95,841,1,NIzYGtvWDm,5,USA,0
0,224,84,79,510,1,wQSdpfAeLc,91,USA,1
1,203,100,87,840,1,rHWktgLmoB,69,Spain,0
0,385,8,74,909,0,jcFfbtSEdP,7,"Saudi Arabia",1
1,1,15,72,880,0,GgRBFTMEia,30,Japan,0
1,145,45,100,627,0,KXcFhLRCMH,49,Spain,1
1,184,91,95,912,1,fiGlznEqwW,3,USA,1
0,714,34,68,55,1,QZNsmfHulG,36,Ukraine,1
1,484,21,74,933,1,zAujXnOotm,36,"Saudi Arabia",1
1,355,22,1,453,0,lNbgWOyVIj,99,China,1
0,65,10,68,321,0,xXvSpknPeH,55,"Saudi Arabia",1
0,828,77,77,969,0,YIrEpVnqfA,49,USA,1
0,919,91,100,889,0,zveXgDaZWK,75,France,0
0,372,23,37,520,1,nXeBRaobzk,7,China,0
1,683,93,37,328,1,dafZDFJvuq,27,USA,1
0,125,91,80,705,1,fRUpPvzDik,25,China,0
0,676,97,94,159,1,IMPrOGyunz,96,China,1
1,308,80,80,29,0,hmdLPJIkqe,89,USA,0
1,541,78,100,498,1,fjJIAYRDve,72,USA,0
0,657,35,42,414,0,YkuHWKldCG,82,Spain,0
1,157,19,50,933,0,HXFPSDrboh,81,USA,0
1,935,70,36,744,0,IVpEGPHouO,42,USA,0
0,381,68,86,682,1,yCTFzMcnGe,46,China,0
0,506,6,25,939,1,PJzXZeCnHV,95,Spain,1
0,679,58,82,363,1,FqSzeatxjJ,39,"Saudi Arabia",1
1,765,23,17,696,0,WPeUFsYniT,33,USA,1
1,412,70,52,225,1,RebjSsWQwH,41,Ukraine,0
1,94,32,87,792,1,mkNGUuiHIS,33,Spain,0
0,325,71,13,357,0,VgElNTZmva,78,USA,1
0,344,8,55,384,1,VDBLqQxpyP,80,Germany,0
1,211,33,88,448,0,HmTwlZWxIq,91,Italy,1
1,329,13,74,849,0,BYrFRKIfHq,83,USA,1
1,960,85,25,168,0,oYDvHExAKS,76,"Saudi Arabia",1
1,127,51,66,574,1,HELnhWxztZ,60,Ukraine,0
1,961,68,99,650,1,BCUsxSXaZq,74,USA,1
1,70,73,12,37,0,aIveTlMwKc,36,USA,0
0,249,34,78,890,1,tIHerhOzSw,68,Germany,1
1,6,65,81,468,0,ohPYkZHrBK,6,"Saudi Arabia",1
1,359,44,5,367,0,rKgDLiyhHG,86,Spain,1
1,224,79,17,983,0,ioCtcWfqwA,68,USA,1
1,884,41,50,289,0,mBvlqZiXGz,15,Polland,0
0,348,26,68,605,0,ygNtGvUDAx,44,USA,1
0,783,33,4,818,0,kvXJZVzxly,41,USA,1
1,655,40,69,920,1,wFWZdVGqKR,12,China,0
1,618,65,48,817,0,WURikxugBj,38,Spain,0
1,608,90,47,826,0,UTfGYtAxeZ,14,"Saudi Arabia",1
0,590,17,79,468,1,kyUArIxliX,31,Spain,0
1,704,39,77,30,0,PiTjdxJUcs,29,Ukraine,1
1,826,70,89,563,1,KpXOthckVF,60,Ukraine,0
0,382,83,33,94,0,cMPLDRxVXY,82,Polland,0
0,88,96,75,993,1,nlvatAIkWF,29,Germany,1
1,212,84,68,842,0,idZVpQYRHS,24,Japan,0
0,455,88,93,615,0,TSIGwgvCpm,2,Germany,1
0,835,78,5,901,1,HbxfDWBNao,54,"Saudi Arabia",1
0,777,100,0,144,0,DMiHngVxwS,52,Germany,1
0,35,45,80,465,0,ElYnFIULku,42,Japan,1
1,872,62,13,607,1,klTrhPUtpy,15,Spain,1
1,933,17,62,428,1,QISqNphiFk,80,"Saudi Arabia",1
1,649,36,59,497,1,elrxIvhcmp,71,Spain,1
0,96,55,20,629,1,zHWwZUsYNJ,64,Germany,0
1,91,46,64,879,1,xIFYwObhyz,60,Japan,0
1,138,68,99,315,0,RZMhGfzsCS,69,Spain,1
1,267,35,73,412,0,hfdMOQsYqj,7,Polland,0
0,940,61,32,569,1,hMRAKNaGPm,21,Italy,0
1,844,38,11,22,0,FGWhYHVKCp,85,Polland,1
0,734,58,4,459,0,ozyMrUtLkh,77,USA,1
0,839,88,95,297,1,VPjwIoBULY,36,Japan,1
1,953,90,59,933,1,dhYgLbOcqj,85,USA,0
0,655,71,70,902,1,CbizOJhSKA,43,"Saudi Arabia",1
0,513,35,3,838,1,dxcYeGUQrm,18,USA,0
0,136,71,35,622,0,OqSwHKWpki,97,Ukraine,1
0,492,96,78,481,1,TpBaAYXDfh,29,China,0
1,509,85,95,202,1,CdKwGaTznu,42,Spain,1
0,593,64,55,131,0,KzXIMZtSnF,41,China,0
0,261,80,95,309,1,XQmwykOfJn,57,"Saudi Arabia",1
1,539,45,99,907,0,eMbIVdfRSo,48,USA,1
1,873,65,16,83,0,uYHAILRoxc,21,Italy,0
0,842,77,72,742,0,vMAQhbugse,78,USA,0
1,700,59,36,151,1,eqtYcXgshV,8,Spain,0
1,523,27,73,411,0,bxvHqUtJai,40,France,0
0,938,15,77,262,1,rXevQTSyFo,42,USA,1
1,834,50,38,666,1,zxUegwODFB,83,Spain,0
0,123,43,24,788,0,cVPCAUJWsq,13,USA,1
0,239,100,95,376,1,KviBgoJAYM,20,Germany,1
1,463,100,82,221,1,pWdraAZMHO,42,China,1
0,526,23,60,983,0,zkKvMiuxhJ,20,USA,1
1,894,28,46,950,1,RSvDFNWAwj,84,USA,0
1,318,13,48,782,0,WskaFIhStC,28,USA,0
0,68,99,56,594,1,IEbzfimMSD,72,China,0
1,386,11,15,923,0,RxobKMZSDE,22,Germany,1
1,741,23,87,758,0,wGqYKpTBWH,10,Ukraine,1
1,991,75,14,723,0,TXkuYrReoh,89,Japan,0
1,871,67,82,231,0,OsTDXQjezo,99,USA,1
1,275,47,87,744,1,WulNDzvCiO,84,Japan,1
0,597,1,12,587,1,pVBvQqNlWO,84,China,1
0,383,55,58,230,0,DinLefUdHw,63,USA,0
1,983,17,1,732,1,EekZTcasbn,9,Japan,0
1,926,7,52,298,1,bjqdZTlAPW,38,USA,1
1,472,15,82,966,0,bQCMjKiwTU,43,Ukraine,1
0,555,83,91,559,0,PYJFsGMXIS,28,USA,1
1,849,92,21,684,1,jIlrTfgunA,50,Japan,0
0,761,91,96,357,0,CvIiPdHThl,15,Spain,1
0,771,69,15,699,0,fLJIeQvOzE,55,USA,1
1,513,36,24,415,1,wHzPSljvaT,35,China,0
0,912,17,11,748,0,QZaVnOTeHY,53,"Saudi Arabia",1
1,9,14,88,152,1,phzVgZucoR,65,"Saudi Arabia",1
0,696,58,61,513,1,pwrjzUubRD,89,USA,1
1,434,46,52,68,1,mXvWSjwguo,51,Polland,0
0,938,50,17,383,0,ibeFETZfYg,20,Germany,1
1,990,25,84,415,1,kojfRrIGem,17,USA,1
0,492,25,49,211,1,GoXKzIpOVu,4,China,0
1,861,38,94,285,0,lwvGLJritU,42,USA,1
1,714,85,78,273,1,DgdHOIWrzL,82,Germany,1
0,160,50,90,911,0,vJgKlaeMOw,37,France,0
0,105,33,13,252,1,UHtYnBPxaR,13,Spain,1
0,848,61,52,753,0,vlEPTeoZpN,83,China,1
1,908,52,63,132,0,cmpoIWViSN,87,USA,1
0,160,56,97,374,1,MzLXlDkwUH,56,Germany,0
0,242,98,91,866,1,EpNtjTIVyR,29,USA,1
1,968,72,3,637,0,iYQktrwupn,77,China,0
0,891,28,99,355,1,NaxYuTFIer,18,"Saudi Arabia",1
0,279,54,80,558,0,JtMupXdzIa,64,Italy,1
0,819,46,100,459,1,VCGpeDHYKf,34,Italy,0
0,612,8,92,899,1,PKGOMyeDVm,77,USA,1
1,277,45,40,246,1,yFghdJbOLX,26,USA,1
1,887,44,33,326,0,DTHJEjqdLN,62,Germany,1
0,757,84,99,201,0,QMYUauSowp,35,Germany,1
0,443,3,42,386,0,bpXLTNtMuV,5,"Saudi Arabia",1
0,61,90,8,219,0,GRnaOdpiDC,54,Spain,0
0,93,28,6,838,0,BKMfWLEhjk,90,France,1
0,207,19,95,490,1,FmHqoAYyjI,38,"Saudi Arabia",1
1,302,6,79,720,1,fyRBJWdHYT,53,France,1
1,720,28,20,123,1,FMzTvcpnIb,100,Germany,0
1,5,100,0,339,0,HiKxYOdbXw,72,Ukraine,0
1,990,72,90,434,1,UFRjJZYTfy,82,USA,1
1,522,34,14,736,0,GUNnvtqJor,66,"Saudi Arabia",1
