email_custom_domain,same_email_domain_count,projects_count,strings_count,members_count,has_private_project,same_login_and_project_name,days_after_last_login,country,purchase
1,91,4,19,795,0,1,2,Japan,1
0,138,36,67,31,1,0,30,China,0
1,80,42,32,9,1,1,5,France,1
1,150,3,82,25,1,0,5,"Saudi Arabia",1
1,50,64,57,45,1,1,6,Polland,0
1,159,13,21,26,1,0,3,"Saudi Arabia",1
0,88,50,95,46,1,1,6,Japan,0
1,153,44,22,35,0,1,3,Ukraine,1
1,171,71,20,28,1,0,2,Japan,1
0,195,48,96,289,0,1,26,Italy,0
0,161,30,53,771,0,0,2,Ukraine,0
1,10,46,95,23,1,0,26,Ukraine,0
0,31,99,1,31,1,1,5,"Saudi Arabia",1
1,90,78,73,34,1,0,12,Ukraine,0
0,122,25,64,11,1,1,28,Italy,0
0,49,63,91,11,1,0,22,Polland,0
0,198,11,91,18,1,0,12,Ukraine,0
1,200,34,99,48,1,1,3,Germany,1
0,105,11,73,32,1,0,1,Ukraine,0
0,157,45,34,29,0,0,3,Italy,0
0,124,51,35,655,0,0,7,China,0
1,49,28,3,815,0,1,2,USA,1
1,189,48,30,59,0,1,7,"Saudi Arabia",0
0,18,80,75,5,1,0,6,Japan,1
0,47,51,19,28,1,0,1,Italy,0
0,167,57,31,23,1,0,0,Polland,1
0,69,37,47,10,1,1,5,France,0
0,96,25,48,47,1,0,27,Japan,0
1,113,100,87,761,0,0,9,Spain,0
0,87,59,51,24,1,0,24,Polland,0
1,35,67,22,656,0,1,1,Italy,0
0,30,9,65,803,0,0,0,Italy,0
0,35,60,50,502,0,0,14,France,0
0,29,52,50,36,0,1,4,Germany,1
1,133,51,10,31,1,0,23,France,0
1,28,7,16,47,1,0,11,"Saudi Arabia",0
0,168,89,85,18,1,0,5,Ukraine,0
0,188,34,20,777,0,1,15,China,0
0,166,58,18,5,1,1,29,Italy,0
0,62,14,45,18,1,1,1,Germany,1
1,82,69,5,13,1,0,30,Germany,0
1,195,6,55,37,1,1,13,Germany,0
0,62,39,25,4,1,1,2,USA,1
0,191,23,63,9,1,1,0,Spain,1
0,40,41,75,542,0,1,21,Germany,0
0,192,59,38,31,1,1,20,Spain,0
1,154,68,94,13,1,1,8,Spain,0
0,145,98,48,34,1,0,7,Polland,0
1,143,86,66,24,1,0,25,Japan,0
0,192,17,77,490,0,1,4,Spain,0
0,89,40,24,28,1,0,24,China,0
0,26,85,3,48,1,0,16,Japan,0
0,161,100,59,47,1,1,26,USA,0
0,37,93,18,631,0,0,26,USA,0
0,69,40,62,188,0,0,17,China,0
1,60,43,1,512,0,0,19,"Saudi Arabia",0
1,134,5,34,441,0,1,6,USA,0
1,73,17,13,7,1,0,21,Italy,0
0,19,31,16,824,0,1,24,Italy,0
0,87,64,83,40,1,1,7,Polland,0
1,177,39,87,27,1,1,3,China,1
1,192,26,15,50,1,0,29,Japan,0
1,110,20,31,625,0,0,6,"Saudi Arabia",0
1,32,91,96,299,0,0,7,"Saudi Arabia",1
0,103,55,29,1,1,1,3,France,0
0,77,10,65,358,0,1,0,Germany,1
1,56,5,98,14,1,1,4,Italy,0
0,187,31,55,4,1,0,14,"Saudi Arabia",0
1,168,79,79,35,1,0,2,Italy,0
0,28,23,57,494,0,0,4,USA,1
1,33,28,42,7,1,0,3,Spain,1
0,179,50,42,25,1,1,16,China,0
0,91,23,59,23,1,1,2,USA,1
0,44,64,38,40,1,1,2,China,1
1,76,82,80,20,1,0,4,France,0
1,29,97,34,2,1,0,2,"Saudi Arabia",1
1,158,78,81,32,1,1,7,Ukraine,1
0,178,11,10,23,1,1,4,USA,1
1,129,84,60,20,1,1,7,USA,0
1,92,95,79,23,1,0,29,Ukraine,0
0,108,42,81,42,1,1,0,Germany,1
1,193,37,73,26,1,0,17,"Saudi Arabia",0
1,57,9,90,312,0,1,29,Ukraine,0
1,61,13,2,831,0,1,25,China,0
1,21,39,92,45,1,0,20,Japan,0
1,22,56,23,323,0,1,10,Germany,0
1,68,30,66,204,0,0,18,Italy,0
0,186,54,44,3,1,1,24,"Saudi Arabia",0
0,44,13,47,47,1,1,5,France,1
0,72,58,95,36,1,0,2,Italy,0
0,161,89,46,45,1,1,21,USA,0
0,22,75,95,24,1,0,0,Ukraine,0
1,166,11,13,33,1,0,6,Polland,1
0,17,11,54,4,1,1,22,France,0
0,170,74,4,311,0,1,16,Polland,0
1,85,91,54,20,1,1,30,France,0
1,85,73,80,48,1,0,1,Germany,1
1,15,76,71,13,1,0,1,Ukraine,1
0,173,21,82,29,1,1,6,Germany,1
1,49,1,84,42,1,0,28,Japan,0
1,57,14,78,23,1,1,5,China,1
1,75,12,30,16,1,1,4,Germany,1
0,85,70,57,6,1,1,15,China,0
1,76,69,0,22,1,0,3,USA,1
0,69,1,72,886,0,0,26,Italy,0
0,157,84,60,41,1,1,10,"Saudi Arabia",0
0,112,57,79,14,1,1,22,Ukraine,0
0,114,94,5,13,1,0,6,"Saudi Arabia",1
1,130,16,40,770,0,1,20,Germany,0
1,181,36,80,45,1,1,7,"Saudi Arabia",0
0,111,19,93,423,0,1,30,Italy,0
1,118,51,59,241,0,0,6,Spain,0
1,54,50,38,46,0,1,3,"Saudi Arabia",1
1,3,1,40,34,1,0,2,Polland,1
1,108,57,6,25,1,1,7,Spain,1
1,88,22,94,48,1,0,2,Japan,0
0,32,35,65,410,0,1,9,France,0
1,170,20,36,627,0,1,25,Germany,0
0,46,10,19,214,0,0,20,Ukraine,0
0,26,96,87,266,0,0,8,Spain,0
1,181,7,75,36,1,1,10,China,0
0,54,100,12,20,1,1,4,"Saudi Arabia",1
1,100,81,61,543,0,0,24,"Saudi Arabia",0
1,104,90,4,475,0,0,7,Ukraine,1
0,29,47,83,6,1,1,21,Italy,0
1,93,48,36,20,1,1,19,Japan,0
0,38,60,29,101,0,0,19,Japan,0
0,42,33,87,37,0,0,2,Polland,0
0,92,34,59,6,1,1,12,USA,0
0,174,43,30,1,1,1,18,China,0
0,52,66,46,771,0,0,29,Italy,0
1,49,34,99,314,0,0,4,China,0
1,45,23,96,44,1,1,26,France,0
1,53,74,94,361,0,1,16,Polland,0
0,22,23,53,18,0,0,13,Japan,0
1,124,12,89,85,0,0,4,Japan,0
0,179,45,32,15,1,0,14,China,0
1,12,8,96,436,0,1,16,Spain,0
1,142,75,87,7,1,0,6,China,0
1,174,68,65,44,1,1,4,Spain,1
0,61,14,30,174,0,1,25,USA,0
0,173,5,87,34,1,1,26,Italy,0
0,98,46,68,41,1,0,9,Italy,0
0,147,14,12,17,1,0,16,Ukraine,0
0,80,41,37,691,0,0,2,France,1
0,159,40,19,40,1,0,0,Spain,1
0,136,67,41,40,1,1,26,USA,0
0,59,2,67,27,0,0,2,Polland,0
1,106,11,69,327,0,1,29,Spain,0
1,142,80,68,637,0,0,2,USA,1
1,57,94,24,8,1,0,27,Japan,0
1,107,39,42,135,0,0,10,Japan,0
0,189,72,13,615,0,0,6,Germany,1
1,121,71,33,38,1,1,7,China,0
0,156,99,34,334,0,1,4,China,1
0,48,38,85,10,1,0,3,France,0
0,175,38,6,853,0,0,6,Polland,0
0,24,76,39,215,0,0,20,Japan,0
1,97,72,57,226,0,0,6,France,1
0,31,1,28,33,1,0,0,Spain,1
1,85,72,35,47,1,0,7,Spain,0
1,11,50,47,45,1,1,29,France,0
0,175,1,50,882,0,1,1,Ukraine,1
0,38,65,30,10,1,0,26,Polland,0
1,65,29,76,757,0,1,15,Japan,0
1,70,74,13,6,1,0,1,Spain,1
1,56,4,4,353,0,0,7,Ukraine,0
0,99,18,80,14,1,0,6,Germany,1
1,180,55,100,29,1,1,8,Spain,0
0,62,27,29,557,0,0,7,Italy,0
1,36,1,60,895,0,1,11,France,0
0,155,64,43,43,1,1,29,USA,0
1,0,72,5,47,1,0,7,USA,1
1,140,65,31,865,0,1,1,China,0
1,97,91,74,26,1,1,4,China,0
0,152,3,75,593,0,0,30,"Saudi Arabia",0
1,112,71,18,434,0,1,8,"Saudi Arabia",0
1,41,5,1,1,1,1,3,Spain,1
0,11,14,63,5,1,1,1,Italy,1
0,3,52,41,22,1,0,1,Germany,1
0,143,30,92,3,1,1,1,Italy,0
0,135,64,95,21,1,1,1,Spain,0
0,113,21,22,49,1,0,12,USA,0
1,57,46,70,44,1,1,2,Spain,1
1,29,31,54,38,1,1,4,Italy,0
1,52,15,14,31,1,1,16,Spain,0
0,125,79,1,25,1,0,30,Italy,0
0,149,73,42,312,0,0,0,France,1
0,94,54,65,21,1,1,1,Germany,1
1,198,13,12,31,1,0,19,Italy,0
0,197,57,44,33,1,1,17,USA,0
0,24,54,0,6,1,0,0,Germany,1
1,183,45,85,27,1,0,3,"Saudi Arabia",1
1,105,3,0,1,1,0,2,Polland,0
1,96,39,91,199,0,0,16,Japan,0
0,94,11,58,24,1,0,1,"Saudi Arabia",1
0,158,31,3,47,1,1,16,Germany,0
1,16,62,40,40,1,0,4,Germany,1
0,117,92,69,40,1,1,0,Italy,0
0,90,54,26,37,1,0,6,Ukraine,1
1,88,29,30,72,0,1,19,Japan,0
0,123,5,80,298,0,0,9,China,0
0,95,13,19,280,0,0,0,Spain,0
0,7,38,64,20,1,1,4,USA,1
0,189,1,60,26,1,0,1,USA,1
1,108,26,71,18,1,0,6,Ukraine,0
0,163,85,96,27,1,0,25,Spain,0
0,16,98,41,24,1,0,6,Italy,1
0,33,23,15,5,1,1,20,USA,0
1,24,50,17,49,1,0,7,Germany,0
1,123,19,63,6,1,0,6,Spain,1
1,92,49,79,40,1,1,4,Ukraine,1
0,82,33,95,48,1,1,14,Ukraine,0
0,9,27,48,514,0,1,2,Ukraine,1
1,177,70,19,40,1,1,0,Germany,1
1,156,49,83,360,0,1,25,France,0
0,163,22,75,777,0,1,3,Ukraine,1
0,61,26,96,40,1,0,0,Italy,0
0,192,85,57,359,0,1,29,Italy,0
0,195,40,65,4,1,0,29,Germany,0
1,109,13,82,23,1,0,4,Japan,1
1,7,7,75,85,0,1,1,"Saudi Arabia",1
1,160,78,77,24,1,0,7,Polland,0
0,166,2,36,31,1,1,18,France,0
1,126,84,23,46,0,1,19,"Saudi Arabia",0
0,130,95,99,22,1,0,20,Polland,0
0,142,30,85,948,0,0,10,Spain,0
0,45,51,8,24,1,1,4,China,1
0,109,21,27,6,1,0,6,Germany,1
1,6,40,91,21,1,0,2,"Saudi Arabia",1
0,163,15,92,24,1,0,28,Japan,0
0,74,7,30,549,0,1,29,China,0
1,133,20,12,78,0,0,7,China,1
0,35,28,54,35,1,0,12,Germany,0
0,16,36,19,911,0,1,16,Italy,0
1,130,79,79,366,0,1,15,France,0
0,144,85,36,623,0,0,7,USA,0
1,180,89,32,755,0,1,13,Polland,0
0,46,17,93,36,1,0,22,Ukraine,0
0,100,28,2,5,1,0,9,Japan,0
1,163,75,4,32,1,0,1,USA,0
1,159,18,0,660,0,0,28,USA,0
0,189,89,5,593,0,1,23,Polland,0
0,24,82,58,50,1,0,3,Spain,1
0,21,73,4,47,1,1,20,Spain,0
1,165,74,78,32,1,1,28,Polland,0
0,103,41,43,626,0,1,12,Polland,0
0,119,6,2,3,1,1,4,"Saudi Arabia",1
1,104,45,17,34,1,1,26,USA,0
1,165,25,2,835,0,0,1,"Saudi Arabia",1
1,19,2,6,6,1,1,2,Ukraine,1
0,180,92,0,441,0,0,1,China,1
1,177,77,83,102,0,1,24,Spain,0
1,76,98,65,13,1,1,0,Germany,1
1,94,33,53,19,1,0,14,Japan,0
0,108,61,6,932,0,1,7,Germany,1
1,16,70,89,11,1,1,1,France,1
1,26,6,100,30,1,0,26,Japan,0
1,107,41,95,165,0,0,17,"Saudi Arabia",0
0,123,79,62,7,1,0,2,Italy,0
0,133,62,69,254,0,1,25,USA,0
0,37,95,10,42,1,1,5,Spain,0
1,151,85,27,30,1,0,4,"Saudi Arabia",1
0,150,6,28,13,1,0,2,Polland,1
1,112,96,99,26,1,1,6,Germany,1
1,77,68,23,15,1,0,3,"Saudi Arabia",1
0,158,45,45,21,1,0,7,Ukraine,0
0,14,100,4,502,0,0,1,France,0
1,141,41,9,14,1,0,24,France,0
1,106,4,94,22,1,1,26,Ukraine,0
1,198,90,40,501,0,0,13,Polland,0
1,79,22,45,521,0,1,4,Spain,1
0,146,31,7,46,1,0,26,Polland,0
0,69,25,67,10,1,1,9,Italy,0
1,137,40,24,35,1,0,4,Spain,1
1,200,98,20,1,1,0,5,Germany,1
1,179,4,24,25,1,0,3,Ukraine,0
0,120,30,30,85,0,1,4,China,1
0,5,27,79,2,1,0,26,Spain,0
0,150,98,47,24,1,1,8,Japan,0
0,111,56,68,20,1,0,28,Polland,0
0,126,79,39,37,1,1,6,Japan,0
0,0,36,87,149,0,0,20,Ukraine,0
0,38,74,86,732,0,1,6,Spain,0
0,175,43,64,22,1,1,7,France,0
0,16,91,26,247,0,1,22,Germany,0
0,91,94,71,206,0,1,6,Japan,1
1,94,80,72,50,1,1,16,Japan,0
1,190,90,31,13,1,1,10,France,0
1,144,11,24,29,1,0,10,China,0
1,82,87,53,13,1,0,27,Japan,0
0,165,23,70,37,1,1,9,Ukraine,0
0,42,98,47,42,1,1,5,USA,0
0,114,99,68,11,1,1,7,Germany,1
0,137,3,64,36,1,0,2,Polland,1
1,42,51,43,6,1,0,2,Italy,1
0,168,70,31,17,1,1,4,Germany,0
0,142,56,89,545,0,0,1,USA,0
0,32,34,48,828,0,1,29,Ukraine,0
1,29,11,51,12,1,1,2,Polland,1
1,36,42,4,35,1,1,7,Ukraine,0
1,83,4,68,521,0,1,2,Ukraine,1
0,90,51,47,19,1,0,0,"Saudi Arabia",1
1,60,30,50,10,1,1,3,Italy,1
0,197,95,48,50,1,1,9,USA,0
0,112,39,32,29,1,1,4,France,1
1,150,97,100,774,0,0,5,Italy,0
0,38,50,49,31,1,1,0,Italy,0
0,42,60,31,694,0,1,23,Spain,0
1,144,93,13,33,1,1,3,Spain,1
0,142,46,91,11,1,1,9,Spain,0
0,178,56,80,1,1,1,0,France,1
0,60,14,55,648,0,1,11,Italy,0
0,158,69,25,560,0,1,6,Polland,0
1,70,27,63,395,0,0,19,Polland,0
1,57,86,75,210,0,1,6,Spain,1
1,187,21,3,748,0,1,1,Ukraine,1
0,35,49,17,15,1,0,3,Spain,1
1,158,24,67,36,1,0,25,Italy,0
1,167,50,19,512,0,0,19,USA,0
1,199,1,10,567,0,0,26,France,0
1,43,83,44,527,0,1,24,Italy,0
0,115,51,32,374,0,1,21,Ukraine,0
1,91,54,38,20,1,1,13,Polland,0
0,45,22,77,377,0,0,19,Italy,0
1,28,35,75,274,0,0,3,Ukraine,1
1,0,82,74,27,1,0,20,Germany,0
1,10,31,51,790,0,1,22,China,0
0,110,30,76,40,1,0,1,USA,1
1,156,90,27,39,1,0,27,France,0
0,144,61,51,329,0,1,3,Germany,1
0,163,69,94,11,1,1,2,Ukraine,1
1,85,14,9,21,1,1,26,China,0
1,142,32,77,6,1,0,30,Ukraine,0
1,185,24,91,25,1,0,4,Japan,1
0,102,16,88,812,0,1,22,France,0
0,2,66,37,32,1,0,3,Germany,1
1,151,7,78,33,1,1,6,Germany,1
1,54,34,59,32,1,0,2,Spain,0
0,177,19,68,13,1,0,1,"Saudi Arabia",1
1,102,45,24,2,1,1,0,USA,1
0,198,12,20,44,1,0,4,France,1
1,141,49,89,850,0,1,2,Polland,1
0,17,32,5,47,1,1,7,Germany,1
0,118,43,87,46,1,1,19,Germany,0
1,131,67,7,774,0,0,30,Italy,0
0,57,88,34,170,0,0,3,France,0
1,91,87,53,876,0,1,3,China,1
1,92,79,58,45,1,1,0,Italy,0
1,62,89,18,116,0,1,20,China,0
0,58,15,12,28,1,0,16,Italy,0
0,178,54,3,375,0,1,28,China,0
0,144,58,64,39,1,0,7,USA,1
1,147,41,97,822,0,0,21,Polland,0
1,91,62,94,10,1,1,8,China,0
1,173,15,47,225,0,1,7,Polland,0
0,81,93,79,2,1,1,5,France,0
0,90,45,4,46,1,0,15,Japan,0
0,85,56,44,890,0,1,0,Japan,1
1,98,47,17,3,1,1,11,Ukraine,0
0,6,42,45,47,1,0,1,Ukraine,0
1,79,79,6,32,1,1,5,France,0
0,4,19,20,16,1,0,7,"Saudi Arabia",1
0,21,3,100,359,0,1,10,Ukraine,0
0,188,50,30,21,1,1,1,Spain,1
1,147,15,29,15,1,1,21,France,0
0,60,3,39,10,1,1,2,Germany,1
0,98,50,11,21,1,0,0,Germany,1
0,112,6,80,42,1,1,3,France,0
0,5,60,71,380,0,0,3,Germany,1
1,92,53,89,35,1,0,26,USA,0
1,59,38,8,21,1,0,14,Polland,0
1,91,13,31,7,1,0,10,Germany,0
1,169,18,48,42,1,1,26,China,0
1,17,31,50,39,1,0,0,Ukraine,1
0,10,60,22,19,1,1,13,Germany,0
0,179,28,1,26,1,0,1,Spain,1
1,8,93,75,652,0,0,22,"Saudi Arabia",0
1,128,6,83,25,1,1,16,Spain,0
1,164,22,98,721,0,1,28,Italy,0
1,55,62,71,42,1,0,26,Spain,0
0,56,39,22,843,0,1,4,USA,1
1,79,37,99,46,1,1,6,USA,1
1,182,10,90,50,1,0,12,Germany,0
0,154,89,93,470,0,1,13,"Saudi Arabia",0
1,38,24,55,395,0,0,9,USA,0
1,16,9,57,15,1,0,4,USA,1
1,117,56,72,41,1,1,0,France,0
0,50,34,93,335,0,0,8,Japan,0
0,129,90,95,3,1,0,0,Germany,1
0,38,6,32,13,1,0,0,"Saudi Arabia",1
1,157,59,0,46,1,1,8,China,0
1,200,98,75,20,1,0,2,USA,1
0,154,45,22,12,1,1,15,Ukraine,0
1,43,41,99,34,1,1,21,Spain,0
0,20,68,84,807,0,1,5,Ukraine,0
1,57,67,34,428,0,0,23,"Saudi Arabia",0
0,55,25,22,20,1,1,1,Spain,1
0,164,77,53,2,1,0,4,"Saudi Arabia",1
1,20,16,72,48,1,1,6,Germany,1
0,172,17,6,16,1,1,27,Ukraine,0
0,120,34,36,410,0,1,7,Japan,1
0,63,66,41,678,0,1,2,China,1
1,30,95,87,39,1,1,10,Ukraine,0
1,73,22,84,853,0,1,16,Polland,0
1,34,33,33,563,0,1,5,Polland,0
1,100,50,47,546,0,0,28,France,0
0,162,46,5,676,0,0,1,Spain,0
0,148,72,90,48,1,0,6,Germany,1
0,126,88,14,873,0,0,5,USA,0
1,91,57,34,18,1,0,1,China,1
1,44,87,74,25,1,1,9,Japan,0
0,24,92,81,8,1,0,27,Polland,0
0,13,12,27,654,0,1,12,Germany,0
1,122,73,5,21,1,1,28,Italy,0
0,69,82,50,36,1,1,15,"Saudi Arabia",0
1,22,91,29,450,0,0,13,Italy,0
1,45,36,96,986,0,1,0,Ukraine,1
1,94,55,47,39,1,0,19,Ukraine,0
0,77,6,35,179,0,1,26,Polland,0
1,3,91,62,74,0,1,8,"Saudi Arabia",0
0,150,77,70,210,0,0,15,Italy,0
0,100,25,21,43,1,1,21,Japan,0
1,55,97,12,42,1,0,25,USA,0
0,48,34,64,7,1,0,21,Italy,0
0,94,39,6,776,0,0,1,Italy,1
1,94,62,96,35,1,1,6,France,1
0,196,52,53,10,1,0,4,"Saudi Arabia",1
0,177,22,41,2,1,0,11,Ukraine,0
0,149,5,89,553,0,1,19,USA,0
1,139,23,14,9,1,1,3,Ukraine,1
0,7,24,28,15,1,1,1,Spain,1
1,16,12,57,8,1,1,1,Japan,0
0,47,1,96,755,0,0,25,"Saudi Arabia",0
1,43,26,16,670,0,0,1,USA,1
1,37,69,97,23,1,0,15,China,0
1,14,46,75,34,1,0,21,Japan,0
1,95,91,52,858,0,0,9,Polland,0
0,165,85,44,46,1,1,1,Germany,1
0,85,4,76,22,1,0,11,Japan,0
0,17,69,50,893,0,0,4,"Saudi Arabia",1
0,168,75,62,601,0,0,5,Germany,1
0,93,85,43,45,1,0,13,China,0
0,0,53,66,947,0,0,3,Japan,0
1,179,22,42,662,0,1,9,Germany,0
1,185,75,11,13,1,0,16,Spain,0
1,176,66,28,1,1,0,6,Italy,0
1,174,53,85,36,1,0,5,Italy,0
0,54,70,0,918,0,1,1,China,1
1,161,2,40,600,0,1,10,Japan,0
0,8,84,76,5,1,1,2,Italy,0
0,36,62,14,67,0,0,7,China,1
1,193,2,40,624,0,0,5,Italy,0
0,121,53,35,12,1,0,4,Germany,1
0,199,53,99,20,1,0,0,Spain,0
1,49,54,94,772,0,0,0,"Saudi Arabia",0
0,92,57,88,21,1,1,6,"Saudi Arabia",1
0,7,90,11,3,1,0,19,Germany,0
1,100,91,74,92,0,0,10,Ukraine,0
0,144,22,50,3,1,0,6,Italy,0
0,159,3,51,63,0,1,12,Polland,0
1,21,76,80,583,0,1,5,France,1
1,119,73,50,10,1,0,17,Polland,0
1,140,98,62,634,0,1,26,France,0
0,28,22,13,18,1,1,6,France,1
0,155,37,9,36,1,1,6,"Saudi Arabia",1
0,117,41,97,10,1,0,3,USA,1
0,59,23,48,13,1,1,0,USA,1
1,56,93,68,14,1,0,3,USA,1
0,38,42,21,26,1,0,2,Polland,0
1,198,90,82,915,0,1,30,Spain,0
0,152,19,41,22,1,1,16,Germany,0
0,119,62,66,575,0,1,15,Ukraine,0
0,87,51,24,991,0,0,24,Polland,0
0,73,80,0,25,1,1,17,Spain,0
0,20,7,79,151,0,0,9,Ukraine,0
0,181,71,58,8,1,0,4,Polland,1
0,84,92,19,37,1,1,0,"Saudi Arabia",1
1,120,14,6,39,1,1,30,France,0
1,42,86,58,509,0,1,3,Japan,0
0,28,15,14,545,0,0,26,Italy,0
1,43,87,93,38,1,1,15,"Saudi Arabia",0
1,22,62,93,992,0,0,3,Germany,1
0,142,33,38,15,1,1,2,Spain,1
1,199,84,19,7,1,0,3,China,1
1,124,74,34,34,1,1,6,USA,1
1,167,66,33,16,1,1,21,China,0
1,26,94,28,365,0,1,23,USA,0
1,131,29,41,30,1,0,20,Japan,0
0,155,47,27,266,0,0,28,Italy,0
0,117,68,65,537,0,1,1,Germany,1
1,70,86,1,15,1,0,7,China,0
1,9,93,88,38,1,0,14,China,0
0,119,73,59,477,0,1,2,"Saudi Arabia",1
0,128,59,9,49,1,1,0,Polland,0
0,10,12,84,3,1,1,1,"Saudi Arabia",1
0,171,7,76,17,1,0,6,Spain,1
1,148,64,58,35,1,0,17,China,0
0,136,21,96,50,1,1,4,Spain,1
1,49,42,44,1,1,1,0,Spain,1
1,12,65,66,33,1,1,10,Italy,0
1,15,40,7,400,0,1,3,Spain,0
1,25,20,28,47,1,0,7,China,0
1,43,56,51,13,1,0,0,Germany,1
1,170,18,67,48,1,0,3,Spain,1
1,7,45,91,24,1,0,4,USA,0
1,40,76,93,794,0,1,19,China,0
1,113,9,52,617,0,0,10,Polland,0
0,79,22,50,38,1,1,0,China,1
0,160,91,96,29,1,1,23,France,0
0,109,11,36,5,1,1,4,Spain,0
0,14,23,84,38,1,0,24,France,0
0,168,53,23,17,1,0,7,Japan,0
0,172,40,59,803,0,0,22,Spain,0
1,18,51,92,315,0,1,1,Spain,0
0,29,29,21,47,1,1,2,USA,1
0,200,2,8,1,1,0,30,USA,0
1,17,2,91,238,0,0,28,Germany,0
0,113,21,65,33,1,0,0,Ukraine,0
1,155,98,36,98,0,0,15,France,0
0,83,81,98,43,1,1,6,Polland,1
1,79,59,83,41,1,1,21,Italy,0
0,173,10,80,116,0,1,6,Polland,0
1,148,4,51,892,0,0,3,China,1
1,199,87,48,8,1,1,4,USA,1
1,42,79,23,5,1,0,27,Spain,0
0,104,20,59,617,0,0,1,China,1
1,116,82,79,37,1,1,0,Japan,1
0,137,21,68,4,1,0,6,France,1
1,42,5,16,8,1,1,29,Italy,0
1,60,6,79,864,0,1,5,Spain,1
1,21,26,12,46,1,0,20,China,0
1,68,29,87,33,1,1,0,Japan,0
1,189,68,44,11,1,1,1,USA,1
1,184,83,33,10,1,0,23,Germany,0
0,106,41,1,25,1,1,25,USA,0
1,9,98,43,12,1,0,5,Spain,0
1,150,19,32,498,0,0,15,China,0
0,92,31,11,24,1,1,17,Ukraine,0
0,51,75,85,157,0,1,4,USA,1
0,75,4,95,3,1,1,7,France,1
1,129,17,8,42,1,1,27,Polland,0
0,47,88,71,813,0,0,23,Italy,0
1,16,44,88,675,0,0,7,Ukraine,0
0,92,13,29,476,0,1,13,Polland,0
0,56,20,3,48,1,0,4,Japan,0
1,56,39,81,437,0,1,6,Italy,0
1,41,64,65,43,1,1,4,"Saudi Arabia",1
1,114,40,20,48,1,1,9,Spain,0
1,118,50,46,282,0,0,29,Italy,0
1,183,38,16,3,1,0,11,France,0
0,89,68,22,42,1,1,20,USA,0
1,37,22,90,26,1,1,24,Ukraine,0
1,28,12,19,988,0,0,13,France,0
0,44,41,60,823,0,0,4,"Saudi Arabia",1
1,43,73,99,17,1,1,1,"Saudi Arabia",1
1,73,59,30,2,1,0,18,Ukraine,0
0,168,8,71,689,0,0,10,Italy,0
0,60,51,94,256,0,0,21,Polland,0
1,148,81,81,6,1,1,4,France,0
0,111,21,70,156,0,1,22,USA,0
0,55,71,77,30,1,0,3,USA,1
1,166,98,86,1,1,1,28,Ukraine,0
0,3,66,42,383,0,1,16,Germany,0
0,190,96,52,459,0,1,21,Ukraine,0
0,153,10,15,781,0,1,7,"Saudi Arabia",1
0,126,88,29,4,1,0,17,China,0
1,49,27,0,433,0,1,26,USA,0
0,51,40,99,45,1,0,7,Ukraine,1
1,184,83,91,28,1,1,0,China,0
0,84,10,30,42,1,0,25,France,0
1,16,78,20,195,0,0,0,USA,1
1,43,7,34,8,1,0,30,Japan,0
1,156,81,15,870,0,0,1,France,0
1,0,7,76,526,0,1,2,Germany,1
1,49,87,59,23,1,1,3,USA,1
0,62,20,46,27,1,0,4,China,0
0,172,92,52,49,1,0,2,China,0
0,43,46,69,679,0,0,18,Ukraine,0
0,94,87,5,108,0,0,12,Japan,0
1,48,68,75,354,0,0,14,Polland,0
0,28,67,96,387,0,0,15,USA,0
0,5,91,72,970,0,0,16,Germany,0
1,47,100,7,383,0,0,9,Japan,0
0,137,80,51,985,0,0,8,Italy,0
1,24,81,24,738,0,1,27,Japan,0
0,110,20,45,48,1,1,27,Germany,0
0,59,17,83,778,0,1,0,"Saudi Arabia",1
0,105,21,0,12,1,0,3,Italy,0
0,137,1,54,396,0,1,3,Spain,0
1,65,20,99,29,1,1,5,France,1
1,105,2,19,9,1,1,22,Ukraine,0
1,29,43,83,667,0,0,27,Polland,0
0,39,30,9,898,0,0,19,Italy,0
1,185,37,56,748,0,1,9,USA,0
0,191,74,55,68,0,1,13,Germany,0
0,170,30,9,5,0,1,5,Germany,1
1,79,99,88,599,0,0,2,Japan,0
0,12,53,24,122,0,1,20,Spain,0
1,147,36,14,480,0,0,3,China,0
1,165,18,3,9,1,0,25,Japan,0
1,173,44,40,29,1,0,2,Germany,1
0,167,36,17,11,1,1,1,Polland,0
1,83,87,63,502,0,0,21,Germany,0
1,131,96,71,8,1,1,2,"Saudi Arabia",1
1,93,40,47,5,1,1,5,France,1
1,179,26,43,129,0,1,21,"Saudi Arabia",0
0,68,4,86,685,0,0,15,France,0
1,49,24,55,21,1,1,10,Ukraine,0
0,40,5,67,18,1,0,12,Ukraine,0
1,76,7,8,15,1,1,3,Polland,0
1,32,43,99,15,1,0,29,Germany,0
1,157,37,61,40,1,1,2,China,1
0,61,10,52,48,1,1,14,USA,0
1,28,39,48,26,1,0,3,Spain,1
0,190,78,60,346,0,1,0,Germany,1
0,152,52,88,812,0,0,16,Spain,0
1,7,72,76,686,0,1,4,France,1
1,154,35,32,12,1,0,5,Polland,1
1,186,25,51,774,0,1,6,Spain,0
0,139,80,22,6,1,0,2,"Saudi Arabia",1
1,159,6,75,36,1,0,0,USA,0
1,43,22,16,379,0,1,30,Spain,0
1,192,80,59,29,1,1,21,USA,0
1,54,91,15,821,0,1,2,"Saudi Arabia",1
